customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
3281,Philip,Miller,French Polynesia,49,Male,116575,15,2,119,12,47211,747,93,984,4963,500,49962,1
1015,Michelle,Robertson,Latvia,42,Female,80843,37,26,133,37,99505,991,100,1000,5000,500,50000,1
1715,James,Clayton,Germany,74,Female,144543,8,34,249,43,92831,995,100,1000,5000,500,50000,0
9752,Amanda,Roberson,Syrian Arab Republic,36,Male,137418,62,20,133,38,99610,990,100,1000,5000,500,50000,1
8251,James,Austin,Trinidad and Tobago,64,Female,58607,15,27,249,49,86768,984,100,1000,5000,500,50000,1
8834,Benjamin,Marshall,China,53,Female,71015,19,9,206,39,94386,997,100,1000,5000,500,50000,0
9530,Julie,Terrell,Portugal,36,Male,131960,60,30,271,46,90859,991,100,1000,5000,500,50000,1
9530,Julie,Terrell,Portugal,36,Male,131960,30,4,220,31,89608,999,100,1000,5000,500,50000,0
3688,Isaac,Rodriguez,Norway,42,Male,124567,31,40,343,21,76084,959,99,1000,5000,500,50000,1
6164,Jennifer,Smith,North Macedonia,48,Female,65378,25,29,141,37,98695,992,100,1000,5000,500,50000,0
6274,Michelle,Rogers,Cuba,27,Male,116502,15,12,184,41,95070,995,100,1000,5000,500,50000,0
9151,Angela,Jones,Togo,78,Female,67773,59,23,141,40,98909,991,100,1000,5000,500,50000,1
1432,Rachel,Pacheco,Saint Barthelemy,39,Male,109061,33,16,278,46,90683,990,100,1000,5000,500,50000,1
1728,Jessica,Morris,Samoa,34,Male,90527,39,17,365,31,98113,992,100,1000,5000,500,50000,1
2094,Robert,Mendez,France,57,Male,134146,53,14,314,40,96719,994,100,1000,5000,500,50000,1
8291,Debra,Silva,Kenya,42,Female,93783,62,1,365,8,30990,549,79,923,4851,499,49621,1
3528,David,Williams,Norfolk Island,39,Female,106376,16,24,256,50,85824,981,100,1000,5000,500,50000,1
1718,Mary,Jackson,United States Virgin Islands,35,Male,60925,68,23,242,50,85036,979,100,1000,5000,500,50000,1
9405,Jorge,Marshall,Antarctica (the territory South of 60 deg S),28,Female,143481,61,40,112,15,61624,874,98,997,4992,500,49997,1
9893,Laura,Roman,Martinique,67,Female,26808,58,32,170,40,96239,995,100,1000,5000,500,50000,1
3670,Jaime,Nelson,Australia,47,Female,30710,41,6,141,25,84828,987,100,1000,5000,500,50000,1
2985,Judith,Gilbert,Tonga,36,Female,54771,51,23,141,40,98909,991,100,1000,5000,500,50000,1
6719,Cody,Wilson,New Caledonia,49,Male,33514,36,15,206,46,90708,991,100,1000,5000,500,50000,1
8834,Benjamin,Marshall,China,53,Female,71015,44,10,133,30,93673,996,100,1000,5000,500,50000,0
1528,Frank,Wallace,Sri Lanka,77,Male,141247,71,18,285,47,90522,989,100,1000,5000,500,50000,1
9405,Jorge,Marshall,Antarctica (the territory South of 60 deg S),28,Female,143481,27,6,213,35,92871,1000,100,1000,5000,500,50000,0
8889,Samantha,Lewis,Rwanda,52,Female,87523,38,11,206,42,93723,996,100,1000,5000,500,50000,0
7738,Bruce,Cisneros,Guatemala,79,Male,98183,41,1,133,13,50051,778,95,988,4972,500,49977,1
4398,Jose,Mason,Bulgaria,21,Female,80451,65,37,213,38,93911,999,100,1000,5000,500,50000,1
6292,James,Yates,Cayman Islands,51,Female,44422,49,8,242,39,93812,998,100,1000,5000,500,50000,0
3296,Mark,Hicks,Gabon,55,Male,24807,50,24,271,49,87357,984,100,1000,5000,500,50000,1
3348,Trevor,Mills,Somalia,75,Female,61726,39,11,249,43,92640,995,100,1000,5000,500,50000,0
7601,Kenneth,Simmons,French Polynesia,18,Male,69793,8,12,329,36,97307,995,100,1000,5000,500,50000,0
5070,Melvin,Frank,Saint Kitts and Nevis,57,Female,95663,51,36,199,38,94521,998,100,1000,5000,500,50000,0
1258,Warren,Wagner,Saint Pierre and Miquelon,23,Female,28263,42,28,271,47,89285,988,100,1000,5000,500,50000,1
2530,Jacob,Cline,Peru,67,Male,33004,28,26,184,46,91666,990,100,1000,5000,500,50000,1
3221,John,Lopez,Turks and Caicos Islands,37,Female,37536,44,23,141,40,98909,991,100,1000,5000,500,50000,1
7553,Samantha,Blair,Greenland,33,Male,53518,46,6,351,22,79484,971,100,1000,5000,500,50000,1
9981,Mariah,Choi,Indonesia,33,Female,124982,74,4,133,20,72292,942,99,1000,4999,500,50000,1
5324,Megan,Mccarthy,Ukraine,72,Male,148025,35,29,155,40,97397,993,100,1000,5000,500,50000,1
1882,Brandy,Koch,Kuwait,52,Female,41651,18,33,242,44,91950,994,100,1000,5000,500,50000,1
7584,Jonathan,Mullins,Nauru,51,Male,142921,78,16,264,47,89041,988,100,1000,5000,500,50000,1
4168,Jon,Harper,Angola,63,Male,50702,14,28,206,47,89414,988,100,1000,5000,500,50000,1
4337,Jeremiah,Frazier,Algeria,57,Female,53577,60,20,293,47,91055,989,100,1000,5000,500,50000,1
1829,Randy,Hall,Yemen,55,Male,91839,75,35,177,37,95533,997,100,1000,5000,500,50000,1
5490,Jonathan,Meyer,Burundi,80,Male,97381,38,37,220,38,93802,999,100,1000,5000,500,50000,0
8505,Cynthia,Bright,France,52,Male,87994,25,37,119,23,82145,978,100,1000,5000,500,50000,1
6943,Ronald,Flynn,Sao Tome and Principe,78,Male,116141,5,39,235,35,92392,1000,100,1000,5000,500,50000,0
9360,Crystal,Whitaker,Costa Rica,40,Female,47063,29,25,191,47,90028,988,100,1000,5000,500,50000,1
6798,Margaret,Grant,Antarctica (the territory South of 60 deg S),62,Female,130298,69,14,155,39,97545,994,100,1000,5000,500,50000,1
5671,Carol,Kelly,Cocos (Keeling) Islands,57,Female,67431,35,23,228,50,85307,980,100,1000,5000,500,50000,1
4264,Kathy,Diaz,Romania,66,Female,104408,18,34,343,31,94796,996,100,1000,5000,500,50000,0
6695,William,Allen,Comoros,25,Male,100015,39,11,199,41,94236,996,100,1000,5000,500,50000,0
5483,Debbie,Carson,Myanmar,60,Female,116718,72,2,170,22,75493,960,100,1000,5000,500,50000,1
7830,Rebecca,Pope,Turks and Caicos Islands,67,Female,117629,7,15,199,46,91563,992,100,1000,5000,500,50000,0
5953,Kayla,Kim,Jamaica,80,Female,24683,70,7,358,22,80295,972,100,1000,5000,500,50000,1
5802,Stephanie,Henson,Saudi Arabia,44,Male,85247,75,3,133,18,65970,906,99,999,4996,500,49999,1
9038,Richard,Moore,Czech Republic,55,Male,106420,65,17,300,45,93485,992,100,1000,5000,500,50000,1
3528,David,Williams,Norfolk Island,39,Female,106376,49,28,133,36,99193,991,100,1000,5000,500,50000,1
8273,Michelle,Rivera,Macao,30,Female,73841,66,27,155,41,97099,992,100,1000,5000,500,50000,1
2018,Cynthia,Rodriguez,Christmas Island,54,Female,51283,57,13,213,45,91745,993,100,1000,5000,500,50000,1
1198,Melissa,Braun,Paraguay,59,Female,144664,6,6,119,20,75050,953,99,1000,4999,500,50000,1
2456,Angela,Anderson,Saint Martin,62,Male,32434,71,9,235,41,93661,997,100,1000,5000,500,50000,1
1108,Elizabeth,Brown,Costa Rica,77,Male,37791,69,31,177,42,95173,994,100,1000,5000,500,50000,1
9239,David,Wallace,Seychelles,61,Male,86677,13,38,322,29,90367,997,100,1000,5000,500,50000,0
7438,Jennifer,Fischer,Guam,31,Male,47203,64,12,206,43,93092,994,100,1000,5000,500,50000,1
5438,Krystal,Martin,Czech Republic,32,Female,68162,61,5,184,30,89988,998,100,1000,5000,500,50000,0
5345,Donna,Hill,Palestinian Territory,46,Female,50705,67,33,162,38,96715,995,100,1000,5000,500,50000,1
4019,Darlene,Rodriguez,China,66,Male,104111,27,33,126,30,94889,995,100,1000,5000,500,50000,0
4605,Allison,Dunn,Martinique,43,Male,124369,63,7,242,37,93595,999,100,1000,5000,500,50000,0
8591,Kyle,York,Sierra Leone,52,Male,144557,60,10,329,33,95635,997,100,1000,5000,500,50000,1
9151,Angela,Jones,Togo,78,Female,67773,50,34,155,35,96375,996,100,1000,5000,500,50000,0
7859,Dennis,Freeman,Lithuania,52,Male,22975,74,37,322,31,92589,998,100,1000,5000,500,50000,1
9360,Crystal,Whitaker,Costa Rica,40,Female,47063,65,36,104,20,78025,962,99,1000,5000,500,50000,1
3450,Brooke,Wright,Norfolk Island,62,Female,22489,63,27,314,43,95750,992,100,1000,5000,500,50000,1
7043,Matthew,Mills,Slovenia,51,Male,34227,7,28,358,33,98786,992,100,1000,5000,500,50000,1
8825,Amanda,Williams,Iceland,72,Male,88887,20,2,170,22,75493,960,100,1000,5000,500,50000,1
5378,Charles,Hernandez,Saint Martin,37,Male,117495,31,38,126,23,81522,977,100,1000,5000,500,50000,1
2992,Charles,Stephenson,Angola,70,Female,56332,14,39,242,35,92393,1000,100,1000,5000,500,50000,0
9632,Wanda,Kim,Canada,23,Female,108182,34,20,228,50,85606,981,100,1000,5000,500,50000,1
6497,Christopher,Olsen,Paraguay,51,Female,114452,78,39,90,11,47657,747,93,984,4963,500,49961,1
4203,Kimberly,King,Japan,67,Male,46241,26,10,104,22,83282,979,100,1000,5000,500,50000,1
4044,Katelyn,Sanders,Tuvalu,27,Female,79179,24,5,148,25,83260,984,100,1000,5000,500,50000,1
4659,Anthony,Johnson,Equatorial Guinea,71,Female,102965,57,2,293,24,79262,975,100,1000,5000,500,50000,1
6032,Dale,Simmons,Togo,23,Female,104128,42,27,170,44,94673,992,100,1000,5000,500,50000,1
1215,Jacob,Rogers,Dominican Republic,69,Female,58614,77,37,293,35,94182,999,100,1000,5000,500,50000,1
4762,Tammie,Brewer,Bangladesh,72,Male,103933,31,8,148,30,92303,997,100,1000,5000,500,50000,0
4337,Jeremiah,Frazier,Algeria,57,Female,53577,36,13,242,46,90757,992,100,1000,5000,500,50000,1
8064,Connor,Harris,Philippines,31,Male,29217,11,13,271,44,92248,993,100,1000,5000,500,50000,0
4290,James,Collier,Liechtenstein,63,Male,108716,78,7,141,27,88195,993,100,1000,5000,500,50000,1
9893,Laura,Roman,Martinique,67,Female,26808,37,8,213,38,94119,998,100,1000,5000,500,50000,0
8490,April,Martin,Luxembourg,25,Female,126272,34,7,184,34,93613,999,100,1000,5000,500,50000,0
5838,Michelle,Robles,Belgium,22,Male,148634,28,18,329,40,97968,992,100,1000,5000,500,50000,1
6253,Susan,Delgado,Mayotte,32,Male,73104,49,28,97,27,93459,991,100,1000,5000,500,50000,1
8833,Colin,Fields,Thailand,61,Male,137820,55,14,300,42,94933,994,100,1000,5000,500,50000,1
7423,Jonathan,Rodriguez,Myanmar,26,Female,26379,76,30,170,42,95743,994,100,1000,5000,500,50000,1
8064,Connor,Harris,Philippines,31,Male,29217,25,22,278,48,88352,986,100,1000,5000,500,50000,1
4377,Pamela,Perkins,Western Sahara,76,Male,79995,53,10,264,41,93770,996,100,1000,5000,500,50000,0
8104,Paul,Wright,Zimbabwe,69,Female,143538,34,39,235,35,92392,1000,100,1000,5000,500,50000,0
1415,Beth,Singh,Sri Lanka,79,Female,28552,51,40,314,27,85701,991,100,1000,5000,500,50000,1
3164,James,Beasley,Venezuela,52,Female,75189,8,20,141,39,98928,991,100,1000,5000,500,50000,0
6337,Alexander,Hill,Palestinian Territory,66,Male,137278,41,3,314,23,78985,973,100,1000,5000,500,50000,1
5642,Neil,Larson,Marshall Islands,59,Male,38231,67,26,329,41,97887,992,100,1000,5000,500,50000,1
2153,Maria,Kent,Angola,43,Male,101087,9,39,148,26,85483,989,100,1000,5000,500,50000,1
7681,Brandon,Welch,Pitcairn Islands,77,Female,41032,66,37,314,32,93324,998,100,1000,5000,500,50000,1
6253,Susan,Delgado,Mayotte,32,Male,73104,63,33,220,44,92383,994,100,1000,5000,500,50000,1
7875,Jacqueline,Watkins,Uzbekistan,75,Male,26049,35,9,191,38,94947,998,100,1000,5000,500,50000,0
2428,Melissa,Morris,Sierra Leone,55,Female,22288,17,27,235,49,86582,983,100,1000,5000,500,50000,1
6039,David,Wise,Niue,55,Female,117210,27,27,343,37,99333,991,100,1000,5000,500,50000,1
9629,Daniel,Cordova,Qatar,72,Male,113309,16,39,97,13,55495,823,96,993,4983,500,49990,1
5437,Jesus,Wood,Guyana,27,Male,148410,56,3,322,22,76661,964,100,1000,5000,500,50000,1
1419,Brian,Sanders,Bosnia and Herzegovina,43,Female,51580,45,36,256,40,93848,998,100,1000,5000,500,50000,1
1056,Richard,Cook,Benin,18,Female,96297,35,38,213,36,93343,1000,100,1000,5000,500,50000,0
5098,Sean,Mcdaniel,Antigua and Barbuda,72,Female,61387,46,40,307,28,87068,994,100,1000,5000,500,50000,1
1435,Christopher,Weber,Tonga,61,Male,102802,42,10,278,40,94518,997,100,1000,5000,500,50000,0
1435,Christopher,Weber,Tonga,61,Male,102802,67,39,177,31,90635,998,100,1000,5000,500,50000,1
9553,Tracy,Williams,Peru,48,Female,31686,41,27,228,49,86817,984,100,1000,5000,500,50000,1
5322,Jacob,Smith,Western Sahara,48,Female,58400,11,29,177,44,94274,993,100,1000,5000,500,50000,0
1015,Michelle,Robertson,Latvia,42,Female,80843,19,31,220,46,90645,991,100,1000,5000,500,50000,1
2530,Jacob,Cline,Peru,67,Male,33004,38,18,141,39,98936,991,100,1000,5000,500,50000,1
3826,Tyrone,Friedman,Fiji,73,Female,127759,70,4,90,8,34009,586,82,939,4881,499,49728,1
1627,Gabriela,Johnson,Turks and Caicos Islands,61,Female,77288,44,6,242,36,92920,1000,100,1000,5000,500,50000,0
4180,Tammy,Browning,Romania,74,Female,109081,22,22,170,45,93944,991,100,1000,5000,500,50000,1
4392,Nicholas,Cruz,Jersey,74,Female,121799,22,16,213,47,89142,988,100,1000,5000,500,50000,1
5701,Tracy,Navarro,Philippines,41,Male,39011,9,4,293,29,87309,995,100,1000,5000,500,50000,0
2153,Maria,Kent,Angola,43,Male,101087,55,36,322,33,94280,998,100,1000,5000,500,50000,1
1345,Brian,Jackson,Comoros,43,Female,124803,52,15,184,44,93553,993,100,1000,5000,500,50000,1
3346,Courtney,Morgan,Bangladesh,49,Male,29630,22,12,177,40,95747,995,100,1000,5000,500,50000,0
8046,Sean,Newton,Greenland,68,Female,39940,72,3,285,27,84749,991,100,1000,5000,500,50000,1
7534,Rachel,Harris,Congo,47,Male,137757,73,10,249,42,93297,996,100,1000,5000,500,50000,1
1622,Phillip,Henson,Madagascar,19,Male,49789,21,10,177,38,95745,997,100,1000,5000,500,50000,0
2379,Amanda,Nelson,Fiji,71,Male,52131,8,37,285,36,94186,999,100,1000,5000,500,50000,0
7601,Kenneth,Simmons,French Polynesia,18,Male,69793,66,39,199,33,91959,1000,100,1000,5000,500,50000,1
3972,Brandon,Smith,Eritrea,69,Female,28145,43,7,148,28,89927,995,100,1000,5000,500,50000,0
2077,Luis,Travis,American Samoa,73,Male,75758,56,3,242,30,87221,996,100,1000,5000,500,50000,0
5172,Joseph,Wilson,Senegal,19,Male,141457,61,38,242,37,93277,999,100,1000,5000,500,50000,1
5899,William,Thomas,French Southern Territories,43,Female,94126,79,2,314,21,73522,951,99,1000,4999,500,50000,1
8833,Colin,Fields,Thailand,61,Male,137820,48,5,148,25,83260,984,100,1000,5000,500,50000,1
5122,Brandy,Benton,North Macedonia,24,Female,92817,30,11,104,24,86330,985,100,1000,5000,500,50000,1
6504,Kelli,King,Benin,55,Male,74615,58,32,220,45,91549,993,100,1000,5000,500,50000,1
5540,Adam,Fletcher,Aruba,19,Female,99487,20,8,184,36,94612,998,100,1000,5000,500,50000,0
8383,Sarah,Jones,Cameroon,70,Male,67415,13,37,97,17,67887,913,99,999,4997,500,49999,1
6516,Pam,Miller,Saint Helena,29,Male,124786,58,27,112,32,98252,991,100,1000,5000,500,50000,1
1187,Krystal,Silva,Martinique,79,Male,135322,60,6,314,29,90066,997,100,1000,5000,500,50000,1
1910,Kim,Jones,Malta,63,Female,145011,69,38,155,29,90184,996,100,1000,5000,500,50000,1
1161,Rodney,Richards,Ecuador,51,Male,83771,24,10,104,22,83282,979,100,1000,5000,500,50000,1
2401,Mary,Johnson,Taiwan,28,Female,33243,43,33,228,44,92107,994,100,1000,5000,500,50000,1
9981,Mariah,Choi,Indonesia,33,Female,124982,18,3,307,25,80903,980,100,1000,5000,500,50000,1
8104,Paul,Wright,Zimbabwe,69,Female,143538,47,32,293,42,94639,995,100,1000,5000,500,50000,1
3418,Aaron,Lee,Gabon,41,Female,35213,12,31,228,46,90296,991,100,1000,5000,500,50000,1
6675,Erin,Smith,Brunei Darussalam,64,Male,108296,53,31,170,41,96041,994,100,1000,5000,500,50000,1
5383,Steven,Oliver,United States Virgin Islands,18,Female,131886,7,29,285,45,91910,992,100,1000,5000,500,50000,1
5551,Dawn,Welch,Guernsey,46,Male,54085,77,20,336,40,98801,991,100,1000,5000,500,50000,1
5260,Crystal,Wilson,New Caledonia,55,Female,26903,45,5,235,34,91694,1000,100,1000,5000,500,50000,0
5673,Jennifer,Martinez,Netherlands,30,Male,42929,45,8,90,15,63545,884,98,998,4994,500,49998,1
6274,Michelle,Rogers,Cuba,27,Male,116502,58,18,112,32,98477,991,100,1000,5000,500,50000,1
8303,Ashley,Mcgee,Denmark,45,Male,119298,40,30,293,44,93572,993,100,1000,5000,500,50000,1
8524,Kerry,Williams,Saint Lucia,80,Female,104418,56,38,343,25,84867,986,100,1000,5000,500,50000,1
5054,Alicia,Navarro,Iran,54,Male,131137,48,31,351,33,97414,994,100,1000,5000,500,50000,1
9981,Mariah,Choi,Indonesia,33,Female,124982,49,15,126,34,98416,992,100,1000,5000,500,50000,0
7488,Nancy,Kelly,Guadeloupe,74,Female,78471,51,28,256,48,87920,986,100,1000,5000,500,50000,1
5260,Crystal,Wilson,New Caledonia,55,Female,26903,51,8,104,19,75456,952,99,1000,4999,500,50000,1
5345,Donna,Hill,Palestinian Territory,46,Female,50705,75,8,322,32,93406,998,100,1000,5000,500,50000,1
6667,Eric,Cannon,Gambia,34,Female,74284,30,31,307,41,95916,994,100,1000,5000,500,50000,1
1676,Kelli,Morris,Moldova,64,Female,41715,73,10,119,26,89815,992,100,1000,5000,500,50000,1
5963,Randy,Hester,Panama,47,Male,27329,44,7,141,27,88195,993,100,1000,5000,500,50000,0
2333,Tyler,Terry,Yemen,22,Male,138077,36,25,365,33,99174,990,100,1000,5000,500,50000,1
7577,Brandy,Burton,Monaco,38,Male,93114,30,20,271,49,87519,984,100,1000,5000,500,50000,1
3973,Charles,Gonzales,Reunion,77,Female,108530,17,10,278,40,94518,997,100,1000,5000,500,50000,0
4985,Ruth,Kemp,Ukraine,64,Male,117273,71,13,148,37,97777,994,100,1000,5000,500,50000,1
9239,David,Wallace,Seychelles,61,Male,86677,23,27,170,44,94673,992,100,1000,5000,500,50000,1
4510,Louis,Reeves,Germany,41,Female,94347,54,11,285,41,94704,996,100,1000,5000,500,50000,1
3149,Clifford,Johnson,Fiji,18,Female,142917,60,37,249,38,93709,999,100,1000,5000,500,50000,1
8591,Kyle,York,Sierra Leone,52,Male,144557,16,39,126,21,77005,962,99,1000,5000,500,50000,1
4269,Christopher,James,Iraq,64,Female,110706,79,23,242,50,85036,979,100,1000,5000,500,50000,1
1095,Jason,Johnson,Brazil,29,Male,147173,76,36,235,40,93660,998,100,1000,5000,500,50000,1
3198,Christian,Garcia,Slovenia,39,Female,127327,71,18,264,49,87591,985,100,1000,5000,500,50000,1
7373,Ronald,Cain,Micronesia,54,Female,108086,56,5,256,33,91595,1000,100,1000,5000,500,50000,0
6122,John,Morgan,Syrian Arab Republic,21,Female,145890,28,23,235,50,85054,979,100,1000,5000,500,50000,1
3678,Kevin,Wilson,Dominica,58,Male,21215,55,11,271,42,93652,996,100,1000,5000,500,50000,1
7095,Sharon,Daniels,Qatar,76,Male,45090,53,29,90,24,88696,987,100,1000,5000,500,50000,1
9798,Travis,Mack,Senegal,36,Male,99174,20,23,112,33,99310,990,100,1000,5000,500,50000,0
6548,Robert,Wagner,Wallis and Futuna,52,Female,43777,18,10,220,42,93526,996,100,1000,5000,500,50000,0
6548,Robert,Wagner,Wallis and Futuna,52,Female,43777,54,24,177,46,92536,991,100,1000,5000,500,50000,1
8490,Andrea,Taylor,Nauru,23,Female,76485,29,12,90,20,80511,968,99,1000,5000,500,50000,1
4452,Regina,Taylor,Paraguay,19,Female,55819,14,32,235,45,91067,993,100,1000,5000,500,50000,1
7738,Bruce,Cisneros,Guatemala,79,Male,98183,28,12,271,43,93008,994,100,1000,5000,500,50000,0
7180,Donna,Williams,Norfolk Island,25,Female,100468,54,29,112,30,96816,993,100,1000,5000,500,50000,1
5976,Karen,Peterson,Burundi,40,Male,125200,10,18,314,43,95679,992,100,1000,5000,500,50000,1
8173,Samantha,Blackburn,Russian Federation,65,Female,22502,47,2,177,23,77444,968,100,1000,5000,500,50000,1
7830,Rebecca,Pope,Turks and Caicos Islands,67,Female,117629,29,5,249,34,91665,1000,100,1000,5000,500,50000,0
9843,Joshua,Lee,Saint Martin,80,Male,47643,22,30,351,34,98192,993,100,1000,5000,500,50000,1
5098,Sean,Mcdaniel,Antigua and Barbuda,72,Female,61387,27,30,133,35,98485,993,100,1000,5000,500,50000,0
3226,Ruben,Mitchell,Armenia,32,Male,114612,41,14,242,46,89782,990,100,1000,5000,500,50000,1
7656,Matthew,Ward,Dominican Republic,43,Female,135966,60,23,184,47,91042,989,100,1000,5000,500,50000,1
5388,Duane,Hinton,Taiwan,30,Female,143839,34,35,307,36,95679,997,100,1000,5000,500,50000,0
5978,Timothy,Griffin,Finland,32,Male,73990,73,34,170,38,96125,996,100,1000,5000,500,50000,1
9390,Nicole,Lyons,Hungary,74,Female,109018,49,29,228,48,88420,987,100,1000,5000,500,50000,1
4584,Samantha,Fuller,Qatar,78,Female,45274,11,8,278,37,94412,998,100,1000,5000,500,50000,0
6019,Steven,Frederick,Nicaragua,59,Female,82755,76,3,329,21,73870,951,99,1000,4999,500,50000,1
1532,Carlos,Patterson,Barbados,22,Female,145251,53,33,322,37,96944,995,100,1000,5000,500,50000,1
5953,Kayla,Kim,Jamaica,80,Female,24683,39,31,351,33,97414,994,100,1000,5000,500,50000,1
7027,Jill,Hicks,Argentina,36,Male,80942,24,2,329,19,67564,918,99,999,4997,500,50000,1
4413,Cindy,Mahoney,South Georgia and the South Sandwich Islands,22,Female,107186,7,15,322,40,97390,993,100,1000,5000,500,50000,0
6900,Patrick,Schultz,Dominican Republic,61,Female,130063,63,16,351,35,99001,992,100,1000,5000,500,50000,1
9936,Misty,Brown,Luxembourg,37,Male,24678,40,22,271,49,87300,984,100,1000,5000,500,50000,1
2943,Mark,Mitchell,Iceland,48,Female,34468,68,16,155,40,97393,993,100,1000,5000,500,50000,1
8825,Amanda,Williams,Iceland,72,Male,88887,16,9,184,37,95182,998,100,1000,5000,500,50000,0
8099,Carolyn,Gutierrez,China,47,Female,87016,6,8,300,35,94577,998,100,1000,5000,500,50000,0
5324,Megan,Mccarthy,Ukraine,72,Male,148025,5,38,285,34,93217,999,100,1000,5000,500,50000,0
6134,Ashley,Brown,Iran,61,Male,54236,24,8,358,24,84197,983,100,1000,5000,500,50000,1
3671,Charles,Fisher,Falkland Islands (Malvinas),50,Male,56897,59,28,365,31,97824,992,100,1000,5000,500,50000,1
2006,James,Adams,French Polynesia,43,Female,101286,15,5,271,33,91288,1000,100,1000,5000,500,50000,0
7875,Jacqueline,Watkins,Uzbekistan,75,Male,26049,67,14,133,34,98206,993,100,1000,5000,500,50000,1
6166,Heather,Mullen,Angola,60,Male,22316,34,33,365,27,91297,993,100,1000,5000,500,50000,1
4068,Patrick,Smith,Mauritania,57,Male,144049,15,32,256,45,91493,993,100,1000,5000,500,50000,1
4314,Carrie,Lindsey,Pakistan,36,Male,96433,60,2,148,18,67037,915,99,999,4997,500,49999,1
6980,Cynthia,Knight,Wallis and Futuna,71,Female,72818,10,35,293,38,95213,997,100,1000,5000,500,50000,0
5985,Shawn,Gonzalez,Papua New Guinea,69,Female,84839,9,9,293,37,95151,998,100,1000,5000,500,50000,0
4269,Bonnie,Jones,Montenegro,47,Male,52778,55,27,90,25,91268,989,100,1000,5000,500,50000,1
8594,Michelle,Ford,Guernsey,18,Female,66204,77,14,351,33,97800,993,100,1000,5000,500,50000,1
6134,Ashley,Brown,Iran,61,Male,54236,64,23,112,33,99310,990,100,1000,5000,500,50000,1
6146,Keith,Cantrell,Jersey,19,Female,55158,74,3,343,18,66611,910,99,999,4997,500,49999,1
1691,Jamie,Wilkinson,Bermuda,77,Female,146125,70,9,104,21,79682,968,100,1000,5000,500,50000,1
