customer_id,customer_name,age,income_level,days_since_last_purchase,active_days,total_number_of_purchases,total_amount_spent,avg_amount_spent,days_since_first_purchase,purchase_frequency,last_purchase_amount,seasonal_purchase_behavior,refunds,location,bonus_amount_received
2240,Lonnie Taylor,24,Low,220,277,1179,37786.298384189104,32.04944731483385,497,1.042731959207591,2984.4043312666163,0,5,Urban,42.47314919209455
2241,Ryan Miranda,33,High,1,271,100,500.0,5.0,202,1.1014680711758882,1306.3218069352736,0,2,Urban,2.25
2242,Keith Bailey,37,High,1,165,1178,9187.741938695275,6.0218691323475495,35,0.9120813425426462,1942.0937109553754,1,0,Rural,27.106880918952704
2243,Mary Barnes PhD,48,Low,247,166,100,64759.30647685907,500.0,413,1.2327564085297882,2905.9965505995947,1,5,Suburban,27.0
2244,Brandon Murray,37,Low,365,218,2681,50000.0,18.649757553151808,904,1.1752827163855635,2654.5199161559563,0,5,Suburban,78.62
2245,Regina White,41,Low,1,53,1449,50000.0,34.50655624568668,31,1.8296877040803847,4833.739126905846,0,4,Rural,53.980000000000004
2246,Anthony Novak,19,Medium,1,347,100,7616.4855222695705,76.1648552226957,114,1.711051369985471,2996.385199299407,0,0,Rural,5.808242761134785
2247,Ronald Chang,33,Medium,1,261,100,49649.72945364982,496.4972945364982,23,1.2046334146860571,4707.432631728615,0,1,Urban,26.824864726824913
2248,Scott Lewis,28,High,1,362,1871,20583.993546909845,8.49422312417444,11,0.7205065421832064,2342.0166060727347,1,0,Suburban,45.366345732665195
2249,Brian Roberts,18,Low,365,75,100,64759.30647685907,500.0,894,1.9189968887339486,4442.65112871977,1,1,Suburban,27.0
2250,Amy Pearson,26,Low,365,191,100,50000.0,500.0,880,1.3121336462233417,2464.6704232873894,0,3,Rural,27.0
2251,Allen Snow,26,High,365,153,100,26424.57842880492,264.2457842880492,709,1.3568224106664286,313.6497496684788,0,5,Suburban,15.212289214402462
2252,Molly Lara,36,Medium,221,112,1760,50000.0,28.40909090909091,333,1.5969440443046539,787.2651120116748,0,0,Rural,60.2
2253,Rachel Rivera,56,High,24,73,1725,8796.962755845958,3.937417516921609,97,1.1424023677447792,129.638044550642,1,2,Urban,37.896022608344886
2254,Ryan Johnson,21,Medium,177,357,1856,12348.42603377762,5.136903981374463,534,0.5705670163528336,2733.79232203769,1,1,Urban,41.887046894715496
2255,Jessica Johnson,25,Medium,1,283,1103,64759.30647685907,45.33091568449683,86,0.8390312095018612,933.3937958516377,1,5,Urban,47.06
2256,Joseph Norris,36,Medium,1,218,1942,8225.920523939012,3.270416752801481,127,1.877185343923571,2591.25845909515,1,0,Suburban,42.01557466697024
2257,Edward Beard,42,Medium,365,83,4134,16219.120317494055,3.0291769147682905,694,1.697657337966783,3945.963605549537,1,4,Urban,88.94130868282606
2258,Brian Braun,48,Low,365,227,1893,22121.643916293877,11.686024255834061,935,1.8915494629092149,2545.263967618479,0,0,Rural,48.92082195814694
2259,Alexis Chase,58,Medium,20,37,1622,13772.022341257987,6.555633771926736,57,0.7344867616915624,4579.450436916367,1,5,Suburban,37.75661898903258
2260,Joseph Kennedy,39,Medium,350,357,369,20313.232830202956,55.04941146396465,707,1.632824419187982,1956.7183159728656,0,5,Suburban,17.536616415101477
2261,Victoria Silva,48,Low,341,222,3472,647593.0647685907,14.400921658986174,563,1.7094492903873797,2931.01597234466,1,3,Suburban,94.44
2262,Vincent Thompson Jr.,63,Low,21,207,1954,50000.0,25.588536335721596,228,1.4037797550503328,2931.2364623755234,0,3,Urban,64.08
2263,Samantha Benjamin,19,Medium,1,307,2028,3798.1968429510544,1.8728781276878965,91,1.6925986175021233,3859.223711658293,0,5,Urban,42.45909842147553
2264,Jennifer Zimmerman,28,Medium,43,115,5000,64759.30647685907,10.0,158,1.1824568946854777,3867.996721054665,1,4,Rural,125.0
2265,Robert Durham,47,Medium,1,325,505,50000.0,99.00990099009901,235,1.8623687370844897,3457.031992640896,0,1,Rural,35.1
2266,Michael Henderson,46,Medium,1,257,100,14721.611202693428,147.21611202693427,194,0.7094941133505213,2422.1678456229592,0,5,Urban,9.360805601346716
2267,Dr. Michelle Terry MD,43,High,232,67,1239,14383.644680631272,8.963248868346243,299,1.7579583347174608,2571.9597868242595,1,0,Urban,30.332732673940498
2268,Mr. James Scott,50,Low,365,316,834,36272.25258241227,43.491909571237734,681,0.5217162404840874,4773.623459381699,0,3,Urban,34.81612629120614
2269,Miranda Vega,31,Low,133,299,1886,64057.30018937887,26.223747670067524,432,1.698483285599525,3986.3685133574927,1,2,Suburban,62.44899405287367
2270,Brittany Warner,53,Medium,1,349,5000,41131.46079009646,6.3514362688232735,241,1.9978866793902643,3046.5418541520667,1,1,Urban,115.87859067205818
2271,Diane Manning,41,High,365,220,1614,64759.30647685907,30.97893432465923,913,0.741766957936107,3588.491615668934,1,1,Suburban,57.28
2272,Brian Sandoval,36,Low,1,213,100,33900.79263253665,339.0079263253665,55,0.8321523179103392,2713.2041271430803,0,4,Urban,18.950396316268325
2273,Scott Rice,18,Low,365,175,5000,5996.321023221424,0.9259396601728794,817,1.3466608192718994,2832.222684805586,1,0,Urban,102.3148491504322
2274,Savannah Edwards,33,Medium,365,299,1771,64759.30647685907,28.232636928289104,900,1.2034291113344158,1561.1876034594438,1,5,Suburban,60.42
2275,Michelle Franklin,42,Low,365,164,2543,34184.18428546554,10.378788838220183,710,0.5741061778105632,2999.73397571055,1,4,Rural,64.05663000779697
2276,Mark Galloway,41,Medium,365,254,1334,3673.4491613996947,2.75371001604175,703,1.339130115442838,1799.2308680884064,0,3,Rural,28.516724580699847
2277,Steven Floyd,29,High,365,45,100,64759.30647685907,500.0,829,0.9527400516430465,2929.8749257335326,1,0,Urban,27.0
2278,Ashley Reynolds,52,High,365,58,1113,11068.794042469539,9.945008124411086,773,1.1977890960231887,3132.6770013439777,0,2,Urban,27.794397021234772
2279,Kaitlin Bernard,53,Low,216,107,273,2973.456096997481,10.891780575082347,323,1.0927123018966265,1297.2772853405208,0,0,Suburban,6.94672804849874
2280,Kathleen Taylor,29,Low,1,280,100,50000.0,500.0,254,1.7842001155284637,2293.3185525200624,0,1,Urban,27.0
2281,Kristy Craig,18,Low,1,77,2705,1464.7356536305444,0.4180803911957001,24,0.8484236984368262,2014.7256772761764,1,1,Rural,54.665453729092185
2282,Lisa Stanley,70,Low,365,36,3082,8263.980915371263,2.6813695377583593,549,0.6940554499366443,1681.7877230998704,0,4,Suburban,65.77199045768563
2283,Carlos Lopez,37,Medium,365,59,100,14097.814964995474,140.97814964995473,741,1.8940107699101265,4339.774230697672,0,5,Urban,9.048907482497738
2284,Theresa Jimenez,45,Low,365,118,540,13277.311732830276,24.587614320056066,859,1.9679271671703873,2312.184963888889,0,5,Suburban,17.43865586641514
2285,Tabitha Robinson,45,Low,1,247,2739,41492.451116671225,11.696202370661647,141,1.016374441402116,626.5261110120929,1,2,Urban,70.79794914662114
2286,Melissa Galloway,39,Medium,303,132,5000,50000.0,10.0,435,1.3130682449460316,1502.2190582362946,0,3,Urban,125.0
2287,John Terry,57,High,158,359,757,20730.87274345951,27.385565050805166,517,0.8261965791875097,1872.758484131838,0,4,Suburban,25.505436371729754
2288,Sheryl Bennett,25,Low,365,248,1334,19520.378465677568,11.297964849889413,994,1.8626658282733772,1939.1732715901255,1,3,Suburban,34.215742554876236
2289,Jordan Lopez,39,Low,1,177,100,13064.26316252863,100.86784335157282,142,1.0463222601468607,3565.4195646001876,1,4,Urban,7.043392167578641
2290,Robert Lynn,18,Low,365,285,422,50000.0,118.48341232227489,921,0.9216774652289914,1971.6359128530178,0,5,Rural,33.44
2291,Lorraine Hendrix,47,Low,1,238,100,34110.214724038386,263.36148871689386,203,0.7624093723912633,417.11196559391976,1,5,Urban,15.168074435844694
2292,Ruben Mitchell,61,High,1,325,1981,50000.0,25.239777889954567,183,1.297609093027187,247.59724295302874,0,2,Suburban,64.62
2293,Julie Ross,51,Low,365,124,100,2548.170323820516,19.674163162410277,802,1.1133829965251227,1810.3403919630885,1,3,Suburban,2.983708158120514
2294,Robert Wilson,43,Low,264,245,410,64759.30647685907,121.95121951219512,509,1.0657329956935204,1613.0232594669199,1,1,Rural,33.2
2295,Daniel Sanders,43,Low,147,97,100,50000.0,500.0,244,1.5483256726200054,1097.5107839585137,0,5,Suburban,27.0
2296,Carlos Hamilton,45,High,365,296,2115,50000.0,23.64066193853428,816,1.1999410627473077,4238.4146390888345,0,1,Urban,67.30000000000001
2297,William Lee,39,Low,235,201,3050,5040.6446736884045,1.6526703848158704,436,0.6144222912950112,581.1631048773711,0,4,Suburban,63.5203223368442
2298,Christopher Nguyen,28,Low,151,357,348,8802.823929917338,25.29547106298086,508,0.9585537631975487,1078.2455841586298,0,5,Urban,11.36141196495867
2299,Derek Henderson,41,Low,365,66,100,7198.659417859448,71.98659417859447,906,1.1469120555915642,4702.199379436372,0,3,Suburban,5.599329708929725
2300,Elizabeth Gibson,46,Medium,365,30,5000,3431.2144032541814,0.6862428806508363,418,0.9788115680289782,113.13209854553071,0,5,Urban,101.7156072016271
2301,Ashley Chapman,49,Medium,263,147,100,64759.30647685907,500.0,410,1.1990268451685213,590.9264510628038,1,2,Rural,27.0
2302,Jeffery Gaines,35,Low,365,153,100,1828.8431532510313,14.1203114482437,875,1.339581489165486,4549.350508200401,1,2,Urban,2.706015572412185
2303,Tiffany Nelson,39,Medium,23,60,2353,973.2932785990696,0.3193666863695127,83,1.6019698602228682,846.8547936202998,1,4,Suburban,47.43573490651374
2304,Kathy Orozco,26,High,365,174,100,50000.0,500.0,761,0.8948706133571737,3414.651779296535,0,3,Rural,27.0
2305,Donna Patterson,46,Medium,306,303,1859,4757.465477542294,1.9758959494898043,609,1.9102695248753374,3026.5908053696944,1,2,Rural,39.01659528505078
2306,Jason Mcdonald,27,Low,365,52,100,9401.308067453101,94.01308067453101,646,1.6724725209529545,2241.1588850435646,0,4,Suburban,6.7006540337265506
2307,Robert Holmes,33,Medium,365,96,100,8316.175192384515,64.2083404286934,879,1.5703186922384698,1877.4309840658323,1,2,Urban,5.210417021434671
2308,Desiree Bishop,40,High,1,328,348,54056.02047515515,119.93132772777031,2,0.9855768808113623,2072.157188305131,1,2,Suburban,27.82805102463204
2309,Ryan Mckenzie,33,Medium,357,247,305,1626.2758376445681,5.332051926703502,604,1.574161053211769,3244.2750500566603,0,2,Suburban,6.913137918822285
2310,Christina Allen,18,Low,365,47,100,28897.45484614568,288.9745484614568,877,0.7729742982020142,2644.991437964011,0,4,Urban,16.448727423072842
2311,Mark Velasquez,36,Medium,1,185,431,50000.0,116.0092807424594,23,1.0184269910018175,3305.325931302652,0,5,Rural,33.620000000000005
2312,Rhonda Prince,32,High,239,186,241,27496.875610897725,88.09152363920377,425,1.005459404438401,4578.8417086730815,1,4,Rural,15.435028598524056
2313,Michael Patel,21,Low,365,273,1841,50000.0,27.159152634437806,875,1.935312066411237,192.00903584058202,0,1,Urban,61.82
2314,Kari Wong,32,Low,365,290,2188,2612.7326935390233,1.194119146955678,965,1.6555047662831461,2451.5312753579956,0,1,Suburban,45.06636634676951
2315,April Robinson,34,Medium,365,175,451,11328.864980345777,25.119434546221235,847,1.6929836078584493,3146.3779027575097,0,3,Suburban,14.684432490172888
2316,Brandi Gross,34,Medium,365,125,100,50000.0,500.0,766,1.7729043485473357,4310.788885283553,0,0,Rural,27.0
2317,Paul Gaines,40,Low,365,282,598,64759.30647685907,83.61204013377926,677,1.8736892747068141,2213.585240666462,1,5,Urban,36.96
2318,Heather Simmons,55,Medium,9,126,2226,50000.0,22.461814914645103,135,1.9474218868951108,4594.556321821531,0,3,Rural,69.52000000000001
2319,John Lindsey,48,Low,1,327,2569,7963.879793100384,3.0999921343325743,123,1.6915494827508668,3771.9774898234527,0,0,Suburban,55.3619398965502
2320,Edward Hamilton,36,High,1,184,2779,34141.460492292405,9.485524796926342,29,1.430319571218417,3239.687923435701,1,0,Rural,68.76013670532915
2321,Lindsay Martin,39,Low,1,252,2893,50000.0,17.283097131005878,67,1.839025120133925,89.4224208681475,0,0,Rural,82.86
2322,Jacob Moore,37,Low,365,61,2838,64759.30647685907,17.618040873854827,924,1.869407572981039,1644.6806878228317,1,0,Urban,81.75999999999999
2323,Heidi Francis,62,Medium,365,88,764,50000.0,65.44502617801047,497,0.7407254218263177,3307.4921961069676,0,0,Urban,40.28
2324,Richard Morrison,31,Medium,40,271,100,12326.35049904649,123.2635049904649,311,1.6886047610986321,4962.732331154123,0,1,Suburban,8.163175249523245
2325,Teresa Williams,24,High,284,199,663,64759.30647685907,75.41478129713424,483,0.5589007232396603,1810.357389384947,1,0,Suburban,38.26
2326,Richard Dixon,44,High,365,167,100,5068.102003132647,39.130298630851385,722,1.779520963950783,1243.1370945840333,1,1,Suburban,3.9565149315425696
2327,Paul Tucker,64,Medium,365,293,100,5719.502789818371,44.15969766339425,701,0.981873238357281,394.5651429757039,1,3,Suburban,4.207984883169712
2328,Alex James,47,Medium,365,72,2355,34280.877911548014,14.556636055859029,614,1.934646592966308,993.4364927129836,0,1,Suburban,64.24043895577401
2329,Melanie Anderson,42,Medium,245,337,100,5720.579827168814,44.16801335892156,582,1.9668870064577941,4424.804648672902,1,5,Urban,4.208400667946078
2330,Amber Banks,45,Medium,69,63,100,17010.1833437695,131.33389059569282,132,1.1437946703299153,4109.422705216151,1,3,Rural,8.566694529784641
2331,Adam Harrison,38,Low,365,56,3410,50000.0,14.662756598240469,840,0.8846376673038523,1400.3374405800519,0,5,Rural,93.2
2332,Matthew David,52,Low,365,33,100,2988.8307199361598,29.8883071993616,786,1.443494299518565,3380.639808164803,0,5,Rural,3.4944153599680803
2333,Justin Santos,57,Low,110,244,4526,12402.902372759885,2.7403672940256043,354,1.655830373244872,4760.117319199457,0,2,Rural,96.72145118637994
2334,Gina Harper,59,Low,193,205,216,44867.87318827752,160.37975576926627,398,1.2569658993413264,453.1733493419017,1,5,Suburban,21.64101362308076
2335,Mary Hughes,56,Medium,365,217,2844,47435.58345426364,12.87782354164749,804,1.000344061826294,2319.4727361912005,1,1,Suburban,75.19226507622274
2336,David Knox,67,Low,1,289,1308,500.0,0.382262996941896,129,1.3086131590927206,2234.240828529782,0,0,Suburban,26.41
2337,Amber Melendez,39,Medium,365,269,765,8412.921237828765,8.490889774860538,745,1.92765018743149,4655.058651418473,1,4,Suburban,18.547765338884158
2338,Alejandro Lewis,49,High,132,251,3556,8736.793642009101,1.896959858719955,383,0.5788694703294599,4808.180640942984,1,5,Urban,74.49279462880409
2339,Michelle Martinez,18,Medium,365,341,3425,55043.22388421769,12.40826619916557,863,1.3220790323481277,2408.781759138342,1,3,Rural,89.74915586607105
2340,Catherine Harrison,37,Medium,365,219,1584,12724.098500241736,6.202112796092699,823,1.4595547538986318,1895.426121481748,1,5,Suburban,36.592073334505415
2341,Brittany Matthews,57,Medium,365,229,2986,2445.132407237047,0.8188655081168945,682,1.8792675763875373,1122.5972514508808,0,0,Suburban,60.942566203618526
2342,Erica Lee,53,Medium,365,194,522,10208.973115774937,19.557419762020952,635,0.6308245834704226,1694.2247004452393,0,0,Suburban,15.544486557887469
2343,Laura Day,26,Medium,365,121,249,36646.98061008752,147.1766289561748,989,1.9619595452541305,3470.314101519725,0,3,Urban,23.303490305043763
2344,Megan Hardy,33,Low,128,326,1910,64759.30647685907,26.17801047120419,454,1.596619559428087,3958.7780453907053,1,0,Suburban,63.2
2345,Sharon Tyler,69,Low,365,215,326,18878.40180693177,44.711108832995585,986,0.8867265290573365,469.80277932642326,1,2,Urban,13.807910739778281
2346,Emily Wilson,34,Low,152,316,447,64759.30647685907,111.85682326621924,468,1.911200098524164,3459.637355141922,1,4,Urban,33.94
2347,Sean Glenn,21,Low,365,138,2264,43303.693377033305,14.767818007152087,778,1.7018604639482304,4437.623427676961,1,1,Urban,61.99716998409616
2348,Teresa Meyer,36,High,346,53,100,22342.919495380404,223.42919495380403,399,1.530393798075464,3640.884987528571,0,0,Suburban,13.171459747690204
2349,Sarah Jefferson,52,Medium,1,157,1133,2021.0837949311485,1.3772799500909338,93,0.5469218043303983,2356.118298704116,1,2,Rural,23.440229091726515
2350,Reginald Kennedy,29,Medium,365,235,100,20988.117521424312,209.88117521424311,979,1.0735689762421798,1737.858109670824,0,3,Suburban,12.494058760712157
2351,Ann Brown,44,High,1,199,3325,4914.4333257787075,1.4780250603845737,131,1.6238141151613945,453.8633586283428,0,4,Urban,68.95721666288935
2352,James Smith,42,High,1,356,100,14933.876650390212,115.30293839485948,172,0.6981509801343448,1807.2623344322963,1,2,Suburban,7.765146919742974
2353,Martin Burton,22,Low,186,293,100,56189.50087153713,433.8334050227649,479,1.5702199050687877,299.2478359123524,1,5,Suburban,23.691670251138248
2354,Kristopher Gordon,70,Low,365,160,3035,48702.28909812815,16.046882734144365,618,0.5660938031361782,1355.2367112718166,0,1,Suburban,85.05114454906408
2355,Danielle Mahoney,54,Medium,277,311,1292,15685.778486020961,12.140695422616844,588,0.5512565147371994,3246.84386792526,0,0,Suburban,33.68288924301048
2356,Richard Taylor,37,High,1,288,829,23012.058059804178,21.432298323291118,59,1.6763895513851157,3699.4015281951265,1,1,Rural,25.463687655004172
2357,Catherine Holt,68,Medium,8,325,1119,45188.079646620354,40.38255553764107,333,0.9203985161951217,1957.2668463798161,0,2,Suburban,44.97403982331018
2358,Mary Ramirez,25,Low,254,32,936,53407.99237277291,44.05530572773489,286,1.0795381087726974,3145.0586159277645,1,1,Suburban,39.33788308057993
2359,Joseph York PhD,42,Medium,365,77,100,7146.423059950945,55.176803526336634,666,1.3121816689730947,4495.479726587405,1,0,Suburban,4.758840176316832
2360,Vincent Kelley,18,Low,365,67,2532,38695.69176776004,11.799584883997822,897,1.807868931080946,3699.408765056,1,2,Urban,65.57827446314124
2361,Christian Parker PhD,53,Low,365,309,1303,23900.300686942934,18.34251779504446,985,1.112347103074773,679.8685265309675,0,4,Suburban,38.010150343471466
2362,Lindsay Griffin,45,Medium,44,159,100,27719.116630679866,214.01647221612038,203,0.6836312830964906,3595.8335162255435,1,2,Urban,12.700823610806019
2363,Mary West,39,Low,365,286,1189,6945.866259558275,4.510372155328886,727,1.803419252672942,4137.761544289251,1,2,Rural,26.461416246343024
2364,Kimberly Cervantes,18,Medium,365,72,1675,34936.05097099488,20.857343863280526,868,1.6379868274546658,3480.9329320950364,0,3,Suburban,50.96802548549744
2365,Emily Adams,53,Medium,365,216,716,16447.879852899394,17.73636909167776,971,1.3693554887386485,923.3463048923784,1,1,Rural,20.66962013482064
2366,Mathew Huff,26,Low,1,268,100,64759.30647685907,500.0,64,0.8255568996481175,2901.804896435355,1,3,Rural,27.0
2367,Regina Cole,18,Low,365,334,100,29942.212234463026,299.4221223446303,871,0.9528199914095845,790.9109734065595,0,4,Urban,16.971106117231514
2368,Adam Larson MD,42,Low,365,96,100,3130.4201684093127,24.16965482426784,871,1.7828292997765007,982.9476472766466,1,3,Suburban,3.208482741213392
2369,Valerie Craig,33,Medium,1,282,100,10237.176840374052,79.04019821484792,243,1.7713788766630167,1171.2286770271703,1,4,Rural,5.9520099107423965
